baseline_method,method,seed,baseline_success,method_success,success_delta,baseline_selected_worst_error,method_selected_worst_error,selected_worst_error_diff
qaoa_random_p1,qaoa_optimized_p2,11,False,True,1,0.12593070342942508,0.09407452909228246,-0.03185617433714262
qaoa_random_p1,qaoa_optimized_p2,23,False,True,1,0.12792099166140974,0.08918526287155164,-0.038735728789858107
qaoa_random_p1,qaoa_optimized_p2,37,False,True,1,0.1169007674328321,0.09407452909228246,-0.022826238340549643
qaoa_random_p1,qaoa_optimized_p2,41,True,True,0,0.08918526287155164,0.09407452909228246,0.004889266220730826
qaoa_random_p1,qaoa_optimized_p2,53,False,True,1,0.12792099166140974,0.09407452909228246,-0.03384646256912728
qaoa_random_p1,qaoa_optimized_p2,67,True,False,-1,0.08814672066722083,0.11684143002170158,0.02869470935448075
qaoa_random_p1,qaoa_optimized_p2,79,False,True,1,0.12377380024429846,0.09407452909228246,-0.029699271152015996
qaoa_random_p1,qaoa_optimized_p2,83,True,True,0,0.09256463069979118,0.09407452909228246,0.001509898392491285
qaoa_random_p1,qaoa_optimized_p2,97,False,True,1,0.12593070342942508,0.09407452909228246,-0.03185617433714262
qaoa_random_p1,qaoa_optimized_p2,101,False,True,1,0.11684143002170158,0.09407452909228246,-0.022766900929419118
qaoa_random_p1,qaoa_optimized_p2,107,True,True,0,0.08918526287155164,0.09407452909228246,0.004889266220730826
qaoa_random_p1,qaoa_optimized_p2,109,True,True,0,0.09407452909228246,0.09256463069979118,-0.001509898392491285
qaoa_random_p1,qaoa_optimized_p2,113,True,True,0,0.09220729072812293,0.09407452909228246,0.0018672383641595292
qaoa_random_p1,qaoa_optimized_p2,127,True,True,0,0.08466236152415695,0.09256463069979118,0.007902269175634233
qaoa_random_p1,qaoa_optimized_p2,131,True,True,0,0.09407452909228246,0.09407452909228246,0.0
qaoa_random_p1,qaoa_optimized_p2,137,True,True,0,0.0876302659683052,0.09407452909228246,0.006444263123977265
qaoa_random_p1,qaoa_optimized_p2,139,False,True,1,0.1225837878904666,0.09220729072812293,-0.03037649716234367
qaoa_random_p1,qaoa_optimized_p2,149,True,True,0,0.08814672066722083,0.09407452909228246,0.005927808425061631
qaoa_random_p1,qaoa_optimized_p2,151,True,True,0,0.08814672066722083,0.0876302659683052,-0.0005164546989156332
qaoa_random_p1,qaoa_optimized_p2,157,True,True,0,0.08918526287155164,0.09407452909228246,0.004889266220730826
qaoa_random_p1,qaoa_optimized_p2,163,False,True,1,0.11852205221045632,0.09407452909228246,-0.02444752311817386
qaoa_random_p1,qaoa_optimized_p2,167,False,True,1,0.11900061701526445,0.09407452909228246,-0.024926087922981982
qaoa_random_p1,qaoa_optimized_p2,173,False,True,1,0.11703523325279891,0.09256463069979118,-0.02447060255300773
qaoa_random_p1,qaoa_optimized_p2,179,True,True,0,0.09256463069979118,0.09407452909228246,0.001509898392491285
qaoa_random_p1,qaoa_optimized_p2,181,False,True,1,0.11852205221045632,0.09407452909228246,-0.02444752311817386
qaoa_random_p1,qaoa_optimized_p2,191,True,True,0,0.09407452909228246,0.09407452909228246,0.0
qaoa_random_p1,qaoa_optimized_p2,193,False,True,1,0.12792099166140974,0.09220729072812293,-0.03571370093328681
qaoa_random_p1,qaoa_optimized_p2,197,False,True,1,0.11817776457824172,0.08814672066722083,-0.03003104391102089
qaoa_random_p1,qaoa_optimized_p2,199,True,True,0,0.09407452909228246,0.09407452909228246,0.0
qaoa_random_p1,qaoa_optimized_p2,211,False,True,1,0.12792099166140974,0.09256463069979118,-0.035356360961618566
