structured_method,matched_uniform_method,mixer_topology,warm_start_mode,depth,restarts,restart_grid,structured_expected_selected_worst_error,matched_uniform_expected_selected_worst_error,structured_minus_matched_uniform_selected_worst_error,absolute_selected_worst_error_difference,structured_probability_best_one_coast,matched_uniform_probability_best_one_coast,structured_probability_pareto_frontier,matched_uniform_probability_pareto_frontier,structured_restart_grid_expected_selected_worst_error_min,structured_restart_grid_expected_selected_worst_error_max,structured_restart_grid_expected_selected_worst_error_spread,structured_restart_grid_probability_best_one_coast_min,structured_restart_grid_probability_best_one_coast_max,comparison_basis
structured_inverse_cycle_p1_r8,uniform_match_cycle_p1_r8,cycle,inverse,1,8,[8],0.108671256502909,0.11340561226423616,-0.004734355761327164,0.004734355761327164,0.1201242112368671,0.012525148969701184,0.1201242112368671,0.012525148969701184,0.108671256502909,0.108671256502909,0.0,0.1201242112368671,0.1201242112368671,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p2_r1,uniform_match_cycle_p2_r1,cycle,inverse,2,1,[1],0.10867125650290899,0.11375786488534918,-0.005086608382440197,0.005086608382440197,0.1201242112368671,0.015151515151515152,0.1201242112368671,0.015151515151515152,0.10867125650290899,0.10867125650290899,0.0,0.1201242112368671,0.1201242112368671,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p2_r4,uniform_match_cycle_p2_r4,cycle,inverse,2,4,[4],0.10865686773313782,0.11340561226423886,-0.004748744531101037,0.004748744531101037,0.12069881195022973,0.012525095948521366,0.12069881195022973,0.012525095948521366,0.10865686773313782,0.10865686773313782,0.0,0.12069881195022973,0.12069881195022973,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p2_r8,uniform_match_cycle_p2_r8,cycle,inverse,2,8,[8],0.10865686771772431,0.11332327001502085,-0.004666402297296535,0.004666402297296535,0.12069909988928638,0.011889514462296925,0.12069909988928638,0.011889514462296925,0.10865686771772431,0.10865686771772431,0.0,0.12069909988928638,0.12069909988928638,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p3_r1,uniform_match_cycle_p3_r1,cycle,inverse,3,1,[1],0.108671256502909,0.11375786488534918,-0.005086608382440183,0.005086608382440183,0.1201242112368671,0.01515151515151515,0.1201242112368671,0.01515151515151515,0.108671256502909,0.108671256502909,0.0,0.1201242112368671,0.1201242112368671,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p3_r4,uniform_match_cycle_p3_r4,cycle,inverse,3,4,[4],0.108671256502909,0.11211629209683453,-0.003445035593925533,0.003445035593925533,0.1201242112368671,0.005052898391078108,0.1201242112368671,0.005052898391078108,0.108671256502909,0.108671256502909,0.0,0.1201242112368671,0.1201242112368671,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p3_r8,uniform_match_cycle_p3_r8,cycle,inverse,3,8,[8],0.10865682658533159,0.11231067925137747,-0.003653852666045884,0.003653852666045884,0.12058741956321735,0.03615836959117173,0.12058741956321735,0.03615836959117173,0.10865682658533159,0.10865682658533159,0.0,0.12058741956321735,0.12058741956321735,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p4_r1,uniform_match_cycle_p4_r1,cycle,inverse,4,1,[1],0.108671256502909,0.11375786488534918,-0.005086608382440183,0.005086608382440183,0.1201242112368671,0.015151515151515147,0.1201242112368671,0.015151515151515147,0.108671256502909,0.108671256502909,0.0,0.1201242112368671,0.1201242112368671,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p4_r4,uniform_match_cycle_p4_r4,cycle,inverse,4,4,[4],0.108671256502909,0.11148665608301954,-0.002815399580110539,0.002815399580110539,0.1201242112368671,0.0207755937359149,0.1201242112368671,0.0207755937359149,0.108671256502909,0.108671256502909,0.0,0.1201242112368671,0.1201242112368671,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p4_r8,uniform_match_cycle_p4_r8,cycle,inverse,4,8,[8],0.108671256502909,0.11197197638980244,-0.003300719886893441,0.003300719886893441,0.1201242112368671,0.007610466629635069,0.1201242112368671,0.007610466629635069,0.108671256502909,0.108671256502909,0.0,0.1201242112368671,0.1201242112368671,"same feasible subspace, same mixer topology, same depth, same restart count"
