method,mixer_topology,warm_start_mode,depth,restarts,seed,expected_selected_worst_error,expected_normalized_cost,expected_nominal_error,probability_best_one_coast,probability_pareto_frontier,top_schedule,top_schedule_probability,top_schedule_selected_worst_error,best_one_coast_schedule,best_one_coast_selected_worst_error,angles
structured_inverse_cycle_p1_r4,cycle,inverse,1,4,20261632,0.0842841487476258,0.09458197431584188,0.05987598307997799,0.4774248929826758,0.6361297343270648,111111111110,0.4774248929826758,0.0832614239111052,111111111110,0.0832614239111052,"[0.21475127382132672, 0.0]"
structured_inverse_cycle_p1_r8,cycle,inverse,1,8,20261636,0.0842841487476258,0.09458197431584188,0.05987598307997799,0.4774248929826758,0.6361297343270648,111111111110,0.4774248929826758,0.0832614239111052,111111111110,0.0832614239111052,"[0.21475127382132672, 0.0]"
structured_inverse_cycle_p2_r1,cycle,inverse,2,1,20261639,0.0842841487476258,0.09458197431584166,0.059875983079977976,0.4774248929826763,0.6361297343270651,111111111110,0.4774248929826763,0.0832614239111052,111111111110,0.0832614239111052,"[0.19994547833501086, 0.22943783135473556, 0.0, 0.0]"
structured_inverse_cycle_p2_r4,cycle,inverse,2,4,20261642,0.0842841487476258,0.09458197431584166,0.059875983079977976,0.4774248929826763,0.6361297343270651,111111111110,0.4774248929826763,0.0832614239111052,111111111110,0.0832614239111052,"[0.19994547833501086, 0.22943783135473556, 0.0, 0.0]"
structured_inverse_cycle_p2_r8,cycle,inverse,2,8,20261646,0.0842841487476258,0.09458197431584166,0.059875983079977976,0.4774248929826763,0.6361297343270651,111111111110,0.4774248929826763,0.0832614239111052,111111111110,0.0832614239111052,"[0.19994547833501086, 0.22943783135473556, 0.0, 0.0]"
structured_inverse_cycle_p3_r1,cycle,inverse,3,1,20261649,0.0842841487476258,0.09458197431584156,0.059875983079977976,0.47742489298267665,0.6361297343270655,111111111110,0.47742489298267665,0.0832614239111052,111111111110,0.0832614239111052,"[0.2088522647592146, 0.2314588258386756, 0.24476310574566226, 0.0, 0.0, 0.0]"
structured_inverse_cycle_p3_r4,cycle,inverse,3,4,20261652,0.0842713819183252,0.09340129318061907,0.0599169287196864,0.29496010181858384,0.6592680633198629,111111111110,0.29496010181858384,0.0832614239111052,111111111110,0.0832614239111052,"[1.7534134521700904, 5.28416411627878, 2.725047184705123, 3.141592653589793, 0.7769963678123032, 2.858424403026936]"
structured_inverse_cycle_p3_r8,cycle,inverse,3,8,20261656,0.08427138191786686,0.09340129313823183,0.05991692758006205,0.2949651972697959,0.6592734510922769,111111111110,0.2949651972697959,0.0832614239111052,111111111110,0.0832614239111052,"[1.753435009365767, 5.284154039732163, 2.725024333618029, 3.141592653589793, 0.777014303155716, 2.858416190163957]"
structured_inverse_cycle_p4_r1,cycle,inverse,4,1,20261659,0.0842841487476258,0.09458197431584141,0.059875983079977976,0.4774248929826771,0.6361297343270661,111111111110,0.4774248929826771,0.0832614239111052,111111111110,0.0832614239111052,"[0.1896972871450574, 0.23718332449457014, 0.2555786320037275, 0.2545515480297608, 0.0, 0.0, 0.0, 0.0]"
structured_inverse_cycle_p4_r4,cycle,inverse,4,4,20261662,0.08396929162180689,0.06546386989131511,0.059478697349991914,0.6233307049956368,0.7783735154915095,111111111110,0.6233307049956368,0.0832614239111052,111111111110,0.0832614239111052,"[6.283185307179586, 3.5635709392629504, 2.3577571874900096, 2.3577142610511626, 1.03299682781602, 3.141592653589793, 2.3955927239279218, 1.363719640083495]"
structured_inverse_cycle_p4_r8,cycle,inverse,4,8,20261666,0.08411882878982002,0.0792931229604006,0.05987832498121301,0.26008598224789614,0.5878567229045709,111111011111,0.32799884023507136,0.0836849565091918,111111111110,0.0832614239111052,"[0.9614122611563857, 0.9822267509572675, 4.713376855977308, 2.7803895959003175, 1.7025964928458808, 1.5436243963988199, 0.7465672531098124, 2.8922900715708404]"
structured_exponential_cycle_p1_r1,cycle,exponential,1,1,20261729,0.08502980427472877,0.16354047556125356,0.06056673887097757,0.1801024427990702,0.44050070690769283,111111111110,0.1801024427990702,0.0832614239111052,111111111110,0.0832614239111052,"[0.1994015346817992, 0.0]"
structured_exponential_cycle_p1_r4,cycle,exponential,1,4,20261732,0.08502980427472877,0.16354047556125356,0.06056673887097757,0.1801024427990702,0.44050070690769283,111111111110,0.1801024427990702,0.0832614239111052,111111111110,0.0832614239111052,"[0.1994015346817992, 0.0]"
structured_exponential_cycle_p1_r8,cycle,exponential,1,8,20261736,0.08502980427472877,0.16354047556125356,0.06056673887097757,0.1801024427990702,0.44050070690769283,111111111110,0.1801024427990702,0.0832614239111052,111111111110,0.0832614239111052,"[0.1994015346817992, 0.0]"
structured_exponential_cycle_p2_r1,cycle,exponential,2,1,20261739,0.08502980427472877,0.16354047556125337,0.06056673887097756,0.18010244279907042,0.44050070690769305,111111111110,0.18010244279907042,0.0832614239111052,111111111110,0.0832614239111052,"[0.18421895560980858, 0.22030689986606575, 0.0, 0.0]"
structured_exponential_cycle_p2_r4,cycle,exponential,2,4,20261742,0.08473833523436416,0.1365853100023379,0.06029580315258961,0.3058349906940477,0.40879989003337225,111111111110,0.3058349906940477,0.0832614239111052,111111111110,0.0832614239111052,"[6.283185307179586, 2.988962172191132, 1.689511745667141, 1.56379773644552]"
structured_exponential_cycle_p2_r8,cycle,exponential,2,8,20261746,0.08473833523365572,0.13658530993681955,0.06029580035385289,0.3058370849452707,0.4088016578360514,111111111110,0.3058370849452707,0.0832614239111052,111111111110,0.0832614239111052,"[6.283185307179586, 2.9889660802549454, 1.6895381107771772, 1.5637842629719398]"
structured_exponential_cycle_p3_r1,cycle,exponential,3,1,20261749,0.0850298042747288,0.16354047556125326,0.060566738870977584,0.18010244279907078,0.44050070690769355,111111111110,0.18010244279907078,0.0832614239111052,111111111110,0.0832614239111052,"[0.18207884792822798, 0.1992856727911287, 0.22291283414208915, 0.0, 0.0, 0.0]"
structured_exponential_cycle_p3_r4,cycle,exponential,3,4,20261752,0.084491091916799,0.11372015578229325,0.0601321084906523,0.3544945003409083,0.44249058436815036,111111111110,0.3544945003409083,0.0832614239111052,111111111110,0.0832614239111052,"[6.093721772550616, 2.376317039728482, 1.9703592989873082, 0.20956826044881768, 1.3633865520361776, 1.6019968850079132]"
structured_exponential_cycle_p3_r8,cycle,exponential,3,8,20261756,0.08434361726272907,0.1000816447719089,0.0599548027218369,0.31828200675358953,0.6329981604031263,111111111110,0.31828200675358953,0.0832614239111052,111111111110,0.0832614239111052,"[1.8012069985767647, 4.675924217273698, 3.171107443268808, 3.141592653589793, 0.6018636046631662, 2.9161006191739087]"
structured_exponential_cycle_p4_r1,cycle,exponential,4,1,20261759,0.08502980427472878,0.16354047556125306,0.06056673887097758,0.18010244279907095,0.4405007069076937,111111111110,0.18010244279907095,0.0832614239111052,111111111110,0.0832614239111052,"[0.15161670633489072, 0.15956712166193088, 0.17137502679953262, 0.20260289163897677, 0.0, 0.0, 0.0, 0.0]"
structured_exponential_cycle_p4_r4,cycle,exponential,4,4,20261762,0.08440250159536324,0.10552728981535715,0.05991907999707044,0.42249332042145854,0.7429584356716614,111111111110,0.42249332042145854,0.0832614239111052,111111111110,0.0832614239111052,"[2.054822223437457, 6.283185307179586, 1.54514617590703, 1.7265437723187456, 3.141592653589793, 2.0486743559552245, 1.3991156319691709, 0.0]"
structured_exponential_cycle_p4_r8,cycle,exponential,4,8,20261766,0.08402675201787849,0.07077782875038653,0.059633077088270287,0.5222521287857415,0.751880876809082,111111111110,0.5222521287857415,0.0832614239111052,111111111110,0.0832614239111052,"[2.0921296740512565, 4.380611938373433, 2.774829483271104, 1.0384023343940982, 3.141592653589793, 0.6315977451508004, 1.3817152162528978, 1.6037966655175941]"
structured_inverse_complete_p1_r1,complete,inverse,1,1,20262629,0.0842841487476258,0.09458197431584199,0.059875983079977976,0.4774248929826754,0.6361297343270644,111111111110,0.4774248929826754,0.0832614239111052,111111111110,0.0832614239111052,"[0.13411009670958735, 0.0]"
structured_inverse_complete_p1_r4,complete,inverse,1,4,20262632,0.083857152665641,0.05509321740186303,0.059494602208320396,0.5087789558547875,0.6795438653347134,111111111110,0.5087789558547875,0.0832614239111052,111111111110,0.0832614239111052,"[2.1522370039423055, 0.47921601131651975]"
structured_inverse_complete_p1_r8,complete,inverse,1,8,20262636,0.08385715266563783,0.05509321740156731,0.059494602207700156,0.5087789652775052,0.6795438698441463,111111111110,0.5087789652775052,0.0832614239111052,111111111110,0.0832614239111052,"[2.1522380536907932, 1.5264136158304105]"
structured_inverse_complete_p2_r1,complete,inverse,2,1,20262639,0.083842883722256,0.053773620195885136,0.059481786264531475,0.5138545473067614,0.6829228370394109,111111111110,0.5138545473067614,0.0832614239111052,111111111110,0.0832614239111052,"[0.0, 1.404185859802198, 0.03295793868850935, 0.4689081365434504]"
structured_inverse_complete_p2_r4,complete,inverse,2,4,20262642,0.08371001243795391,0.041485634268088704,0.05937076594269595,0.5382515048695282,0.7063635001032877,111111111110,0.5382515048695282,0.0832614239111052,111111111110,0.0832614239111052,"[2.341846003880397, 4.175345077871211, 3.0792576348642973, 3.10722235872667]"
structured_inverse_complete_p2_r8,complete,inverse,2,8,20262646,0.08371001239726086,0.04148563050478179,0.0593707686927928,0.538261731354996,0.7063684275305547,111111111110,0.538261731354996,0.0832614239111052,111111111110,0.0832614239111052,"[2.342221897531219, 4.175201977290254, 2.555653512684783, 1.5364143935786494]"
