structured_method,matched_uniform_method,mixer_topology,warm_start_mode,depth,restarts,restart_grid,structured_expected_selected_worst_error,matched_uniform_expected_selected_worst_error,structured_minus_matched_uniform_selected_worst_error,absolute_selected_worst_error_difference,structured_probability_best_one_coast,matched_uniform_probability_best_one_coast,structured_probability_pareto_frontier,matched_uniform_probability_pareto_frontier,structured_restart_grid_expected_selected_worst_error_min,structured_restart_grid_expected_selected_worst_error_max,structured_restart_grid_expected_selected_worst_error_spread,structured_restart_grid_probability_best_one_coast_min,structured_restart_grid_probability_best_one_coast_max,comparison_basis
structured_inverse_cycle_p2_r1,uniform_match_cycle_p2_r1,cycle,inverse,2,1,[1],0.0842841487476258,0.08746120473851592,-0.003177055990890118,0.003177055990890118,0.4774248929826763,0.08333333333333355,0.6361297343270651,0.25000000000000017,0.0842841487476258,0.0842841487476258,0.0,0.4774248929826763,0.4774248929826763,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p2_r4,uniform_match_cycle_p2_r4,cycle,inverse,2,4,[4],0.0842841487476258,0.08490753211516293,-0.0006233833675371309,0.0006233833675371309,0.4774248929826763,0.17637525962916417,0.6361297343270651,0.6292014169119924,0.0842841487476258,0.0842841487476258,0.0,0.4774248929826763,0.4774248929826763,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p2_r8,uniform_match_cycle_p2_r8,cycle,inverse,2,8,[8],0.0842841487476258,0.08482091893341458,-0.0005367701857887791,0.0005367701857887791,0.4774248929826763,0.19662681405924806,0.6361297343270651,0.6508480410954894,0.0842841487476258,0.0842841487476258,0.0,0.4774248929826763,0.4774248929826763,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p3_r1,uniform_match_cycle_p3_r1,cycle,inverse,3,1,[1],0.0842841487476258,0.08746120473851593,-0.003177055990890132,0.003177055990890132,0.47742489298267665,0.08333333333333373,0.6361297343270655,0.2500000000000002,0.0842841487476258,0.0842841487476258,0.0,0.47742489298267665,0.47742489298267665,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p3_r4,uniform_match_cycle_p3_r4,cycle,inverse,3,4,[4],0.0842713819183252,0.0854217203004407,-0.0011503383821155067,0.0011503383821155067,0.29496010181858384,0.01680998619627356,0.6592680633198629,0.1516051623427307,0.0842713819183252,0.0842713819183252,0.0,0.29496010181858384,0.29496010181858384,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p3_r8,uniform_match_cycle_p3_r8,cycle,inverse,3,8,[8],0.08427138191786686,0.08428853017659335,-1.714825872649317e-05,1.714825872649317e-05,0.2949651972697959,0.4132152414419587,0.6592734510922769,0.79477331477453,0.08427138191786686,0.08427138191786686,0.0,0.2949651972697959,0.2949651972697959,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p4_r1,uniform_match_cycle_p4_r1,cycle,inverse,4,1,[1],0.0842841487476258,0.0874612047385159,-0.003177055990890104,0.003177055990890104,0.4774248929826771,0.08333333333333379,0.6361297343270661,0.2500000000000002,0.0842841487476258,0.0842841487476258,0.0,0.4774248929826771,0.4774248929826771,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p4_r4,uniform_match_cycle_p4_r4,cycle,inverse,4,4,[4],0.08396929162180689,0.08412730741935567,-0.00015801579754878836,0.00015801579754878836,0.6233307049956368,0.4707824681347575,0.7783735154915095,0.736236632894425,0.08396929162180689,0.08396929162180689,0.0,0.6233307049956368,0.6233307049956368,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p4_r8,uniform_match_cycle_p4_r8,cycle,inverse,4,8,[8],0.08411882878982002,0.08409726554823371,2.1563241586308735e-05,2.1563241586308735e-05,0.26008598224789614,0.5173762166489899,0.5878567229045709,0.8455427520265829,0.08411882878982002,0.08411882878982002,0.0,0.26008598224789614,0.26008598224789614,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p1_r1,uniform_match_path_p1_r1,path,exponential,1,1,[1],0.08502980427472878,0.08695128375658374,-0.0019214794818549624,0.0019214794818549624,0.18010244279906965,0.007787986358366162,0.44050070690769194,0.11467375215747495,0.08502980427472878,0.08502980427472878,0.0,0.18010244279906965,0.18010244279906965,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p1_r4,uniform_match_path_p1_r4,path,exponential,1,4,[4],0.08502980427472878,0.08695128375658374,-0.0019214794818549624,0.0019214794818549624,0.18010244279906978,0.007787986358366162,0.4405007069076922,0.11467375215747495,0.08502980427472878,0.08502980427472878,0.0,0.18010244279906978,0.18010244279906978,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p1_r8,uniform_match_path_p1_r8,path,exponential,1,8,[8],0.08502980427472878,0.08695128375658374,-0.0019214794818549624,0.0019214794818549624,0.18010244279906976,0.007787986358366162,0.4405007069076923,0.11467375215747495,0.08502980427472878,0.08502980427472878,0.0,0.18010244279906976,0.18010244279906976,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p2_r1,uniform_match_path_p2_r1,path,exponential,2,1,[1],0.08502980427472878,0.08642122764242191,-0.0013914233676931287,0.0013914233676931287,0.1801024427990693,0.018375727537296074,0.4405007069076913,0.04373486275476349,0.08502980427472878,0.08502980427472878,0.0,0.1801024427990693,0.1801024427990693,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p2_r4,uniform_match_path_p2_r4,path,exponential,2,4,[4],0.0850298042747288,0.08642122764242115,-0.0013914233676923515,0.0013914233676923515,0.18010244279906965,0.018375729666657178,0.44050070690769205,0.04373486012418675,0.0850298042747288,0.0850298042747288,0.0,0.18010244279906965,0.18010244279906965,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p2_r8,uniform_match_path_p2_r8,path,exponential,2,8,[8],0.08502980427472878,0.08642122764241728,-0.0013914233676884935,0.0013914233676884935,0.1801024427990696,0.01837575084278772,0.44050070690769194,0.04373483396411587,0.08502980427472878,0.08502980427472878,0.0,0.1801024427990696,0.1801024427990696,"same feasible subspace, same mixer topology, same depth, same restart count"
