seed,benchmark_label,target_mode,method,comparison_group,diagnostic_notes,schedule,refined_schedule,refinement_candidate_schedule,schedule_repair,refined_schedule_source,objective,nominal_error,worst_error,robust_degradation,active_fraction,refinement_candidate_active_fraction,refined_active_fraction,smoothness,solver_true_evaluations,shared_qubo_training_evaluations,total_true_evaluations_including_training,true_evaluations,runtime_seconds,refinement_mode,refinement_success,refined_nominal_error,refined_worst_error,refined_selected_worst_error,refined_all_mask_worst_error,refinement_nfev,refinement_runtime_seconds,refined_nominal_fuel,refined_recovery_fuel_mean,refined_recovery_fuel_max,best_initial_guess,selected_outage_indices,selected_outage_errors,all_outage_errors,recovery_indices,refined_controls,refined_recovery_controls,active_target_penalty,active_target_deviation,target_active_fraction,target_active_weight
53,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,all_windows_continuous,method_comparison,,111111111111,111111111111,111111111111,identity,original solver candidate schedule,0.9518086862862225,0.40435561295296646,0.43322523366003873,0.028869620707072274,1.0,1.0,1.0,0.0,19,0,19,19,21.23678049999944,branch_recovery,True,0.03856720666013058,0.06006019530605116,0.06006019530605116,0.06904467217546138,19,21.23678049999944,0.1,0.09166666666666667,0.09166666666666667,feedback,[6],[0.06006019530605116],"[0.06904467217546138, 0.06707183846423007, 0.0653015398592814, 0.06372425977446343, 0.06233152803675836, 0.0611165831866334, 0.06006019530605116, 0.059200002405654394, 0.058496684598568126, 0.05795852148610246, 0.05758816839733601, 0.057387050862421456]","[[7, 8, 9, 10, 11]]","[[0.08550307050345214, -0.0074459275008244355, -0.18064823026571328], [0.08390019821538665, -0.014058144871785035, -0.1810058709052906], [0.08165684227228238, -0.021307735903197886, -0.1813233037995921], [0.07880294198944755, -0.02875486553804285, -0.18155785315346962], [0.0752796896059882, -0.036289077211588264, -0.18170325040559251], [0.07095130869906842, -0.04372109588989608, -0.18180862897034347], [0.0640497976193512, -0.04915313599929057, -0.18297976020958], [0.058698681686107125, -0.056650301624296545, -0.1826067033112128], [0.053023247145917766, -0.06428074530502828, -0.1818145237464076], [0.04604021437224461, -0.07060604141489298, -0.18137002391871757], [0.039084953470152055, -0.07672675726788074, -0.18051418540212227], [0.03276084718141735, -0.08141712203753636, -0.17971638526044512]]","[[[0.08550307050345214, -0.0074459275008244355, -0.18064823026571328], [0.08390019821538665, -0.014058144871785035, -0.1810058709052906], [0.08165684227228238, -0.021307735903197886, -0.1813233037995921], [0.07880294198944755, -0.02875486553804285, -0.18155785315346962], [0.0752796896059882, -0.036289077211588264, -0.18170325040559251], [0.07095130869906842, -0.04372109588989608, -0.18180862897034347], [0.0, -0.0, -0.0], [0.058752508082580146, -0.058785066453374446, -0.1819133275933314], [0.05391222781189824, -0.06388213898511391, -0.18169354421950323], [0.049252855434176915, -0.0709228634957918, -0.18039984386117788], [0.04121451299302377, -0.07376790089221878, -0.18127233853156874], [0.03514514248011611, -0.07727146093479337, -0.18109097240076613]]]",0.08333333333333341,0.08333333333333337,0.9166666666666666,12.0
67,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,random,method_comparison,,100111111111,100111111111,100111111111,identity,original solver candidate schedule,0.859563595992937,0.35819525451295603,0.38650214584955683,0.028306891336600803,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.18181818181818182,120,0,120,120,1.8213050000013027,branch_recovery,False,0.09769652483687163,0.12377380024429846,0.12377380024429846,0.13409138803069218,24,19.555863900000986,0.08333333333333333,0.07499999999999998,0.07499999999999998,feedback,[6],[0.12377380024429846],"[0.13409138803069218, 0.09769652483687163, 0.09769652483687163, 0.1280419833146714, 0.12642960824415442, 0.12500943430923242, 0.12377380024429846, 0.12273444369723775, 0.12187874111010281, 0.12121499921153443, 0.12075026084846244, 0.12049302305054892]","[[7, 8, 9, 10, 11]]","[[0.08832622304522328, -0.011529501841519095, -0.17906855924436282], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0819066184253597, -0.030460183914272784, -0.1798985354415961], [0.0783776090192754, -0.03736962510195037, -0.18016787039913995], [0.07435318770325158, -0.04385368358888941, -0.18041191178536578], [0.06944434591564742, -0.049297429373568444, -0.18096200230298606], [0.06436072099353563, -0.056068971222561215, -0.18087003084877237], [0.05753945747052782, -0.06180084428194379, -0.181300486706562], [0.05053705366828113, -0.06710799791212504, -0.18150075157628273], [0.044080803152717916, -0.07230561447654348, -0.18118714333136557], [0.03779144329073244, -0.07642460847760749, -0.18091734586005775]]","[[[0.08832622304522328, -0.011529501841519095, -0.17906855924436282], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0819066184253597, -0.030460183914272784, -0.1798985354415961], [0.0783776090192754, -0.03736962510195037, -0.18016787039913995], [0.07435318770325158, -0.04385368358888941, -0.18041191178536578], [0.0, -0.0, -0.0], [0.06370612976980813, -0.05669230855157972, -0.18090746579631492], [0.05764887822282963, -0.061512947953213264, -0.18136362389893582], [0.05157425808025539, -0.06657205082708748, -0.18140633382588078], [0.04499728578779204, -0.07076845307712777, -0.18156836266487106], [0.040409956001149834, -0.076859293253681, -0.180165713987234]]]",0.08333333333333318,-0.08333333333333326,0.9166666666666666,12.0
67,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,cross_entropy,method_comparison,,011111111111,011111111111,011111111111,identity,original solver candidate schedule,0.814553025687213,0.3771197380746664,0.4056281761313686,0.028508438056702168,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.09090909090909091,120,0,120,120,1.826170700001967,branch_recovery,True,0.0690121126015381,0.09407452909228246,0.09407452909228246,0.10178662412865784,20,14.981790400001046,0.09166666666666667,0.08333333333333333,0.08333333333333333,feedback,[6],[0.09407452909228246],"[0.0690121126015381, 0.10178662412865784, 0.0998623451721799, 0.09812797774932111, 0.09658569584294052, 0.09523420273368018, 0.09407452909228246, 0.09309655317253755, 0.092294037311658, 0.09167335195843686, 0.09123922745878878, 0.09099749503273984]","[[7, 8, 9, 10, 11]]","[[0.0, 0.0, 0.0], [0.08223274552051882, -0.017029940426727723, -0.18151516931986622], [0.08505603085580415, -0.02561816616027596, -0.1791903490080897], [0.08300564855876853, -0.03343545177217302, -0.1788634475574283], [0.0800169054580801, -0.04132390961140016, -0.17857667634756086], [0.07565368703647932, -0.04854847731264033, -0.17866047405179047], [0.07107157111328581, -0.05373774976534021, -0.1790560974377774], [0.05814617288524505, -0.0532281609251135, -0.1838091005998599], [0.05836342346979009, -0.06245428531386829, -0.18081253564623195], [0.0520503372547901, -0.06724520582591194, -0.18102166910371079], [0.04521908225341541, -0.07158089530082916, -0.18119439844567653], [0.038806426649142585, -0.0753362882327794, -0.18115878373965835]]","[[[0.0, 0.0, 0.0], [0.08223274552051882, -0.017029940426727723, -0.18151516931986622], [0.08505603085580415, -0.02561816616027596, -0.1791903490080897], [0.08300564855876853, -0.03343545177217302, -0.1788634475574283], [0.0800169054580801, -0.04132390961140016, -0.17857667634756086], [0.07565368703647932, -0.04854847731264033, -0.17866047405179047], [0.0, -0.0, -0.0], [0.06448063048328197, -0.05742275331656504, -0.18040198361997956], [0.059027551692847076, -0.061482796914148014, -0.18092985885354002], [0.05279051763855741, -0.06562760776537739, -0.18140060183595572], [0.046335697017936106, -0.06952353686073824, -0.18171263303423787], [0.04036059263007045, -0.07286858301510438, -0.18182736914975242]]]",0.0,0.0,0.9166666666666666,12.0
67,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,genetic,method_comparison,,101111111111,101111111111,101111111111,identity,original solver candidate schedule,0.8233486805154743,0.37987012405576354,0.40842933148880006,0.028559207433036526,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.18181818181818182,120,0,120,120,1.8936142999991716,branch_recovery,True,0.06746293796215647,0.09256463069979118,0.09256463069979118,0.10221278357521497,35,38.543458799998916,0.09166666666666665,0.08333333333333333,0.08333333333333333,feedback,[6],[0.09256463069979118],"[0.10221278357521497, 0.06746293796215647, 0.09814988389765913, 0.09642092061724106, 0.09488006471980402, 0.09351582479695719, 0.09256463069979118, 0.09140305031292727, 0.09060668778881464, 0.08999023314752275, 0.08956009938249605, 0.08932181774200024]","[[7, 8, 9, 10, 11]]","[[0.09240019813474232, -0.014241720104572097, -0.17680321488344997], [0.0, 0.0, 0.0], [0.08977532403531102, -0.02961267224422343, -0.17624834988422192], [0.08725803139275831, -0.0380361900647584, -0.17589566283117383], [0.08491074099943481, -0.04664150976792783, -0.1749706707694041], [0.08315221125855675, -0.05550627389937824, -0.17321883073332286], [0.06653010787751626, -0.045119819535518045, -0.18313368513435296], [0.05866525202678112, -0.04787221724568717, -0.18511250368523458], [0.053295860331901444, -0.05325943574923612, -0.18526463174377197], [0.04685659360961344, -0.058241518558367344, -0.18550575503557537], [0.04019425284876683, -0.06285277727961937, -0.18556387155415777], [0.03388665355386706, -0.0668253102054412, -0.18543482042719686]]","[[[0.09240019813474232, -0.014241720104572097, -0.17680321488344997], [0.0, 0.0, 0.0], [0.08977532403531102, -0.02961267224422343, -0.17624834988422192], [0.08725803139275831, -0.0380361900647584, -0.17589566283117383], [0.08491074099943481, -0.04664150976792783, -0.1749706707694041], [0.08315221125855675, -0.05550627389937824, -0.17321883073332286], [0.0, -0.0, -0.0], [0.05808477974015298, -0.04513067374473026, -0.1859822051968538], [0.05298501733785563, -0.04952711952488172, -0.1863857622493607], [0.04717514877333286, -0.05432081321796577, -0.18661123918336964], [0.041155343601304, -0.058901162916766996, -0.18664643232623304], [0.03539496279208543, -0.06274852058882345, -0.18657389895926196]]]",0.0,0.0,0.9166666666666666,12.0
67,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,true_sa,method_comparison,,011111111111,011111111111,011111111111,identity,original solver candidate schedule,0.814553025687213,0.3771197380746664,0.4056281761313686,0.028508438056702168,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.09090909090909091,120,0,120,120,1.8538379000019631,branch_recovery,True,0.0690121126015381,0.09407452909228246,0.09407452909228246,0.10178662412865784,20,14.727735600001324,0.09166666666666667,0.08333333333333333,0.08333333333333333,feedback,[6],[0.09407452909228246],"[0.0690121126015381, 0.10178662412865784, 0.0998623451721799, 0.09812797774932111, 0.09658569584294052, 0.09523420273368018, 0.09407452909228246, 0.09309655317253755, 0.092294037311658, 0.09167335195843686, 0.09123922745878878, 0.09099749503273984]","[[7, 8, 9, 10, 11]]","[[0.0, 0.0, 0.0], [0.08223274552051882, -0.017029940426727723, -0.18151516931986622], [0.08505603085580415, -0.02561816616027596, -0.1791903490080897], [0.08300564855876853, -0.03343545177217302, -0.1788634475574283], [0.0800169054580801, -0.04132390961140016, -0.17857667634756086], [0.07565368703647932, -0.04854847731264033, -0.17866047405179047], [0.07107157111328581, -0.05373774976534021, -0.1790560974377774], [0.05814617288524505, -0.0532281609251135, -0.1838091005998599], [0.05836342346979009, -0.06245428531386829, -0.18081253564623195], [0.0520503372547901, -0.06724520582591194, -0.18102166910371079], [0.04521908225341541, -0.07158089530082916, -0.18119439844567653], [0.038806426649142585, -0.0753362882327794, -0.18115878373965835]]","[[[0.0, 0.0, 0.0], [0.08223274552051882, -0.017029940426727723, -0.18151516931986622], [0.08505603085580415, -0.02561816616027596, -0.1791903490080897], [0.08300564855876853, -0.03343545177217302, -0.1788634475574283], [0.0800169054580801, -0.04132390961140016, -0.17857667634756086], [0.07565368703647932, -0.04854847731264033, -0.17866047405179047], [0.0, -0.0, -0.0], [0.06448063048328197, -0.05742275331656504, -0.18040198361997956], [0.059027551692847076, -0.061482796914148014, -0.18092985885354002], [0.05279051763855741, -0.06562760776537739, -0.18140060183595572], [0.046335697017936106, -0.06952353686073824, -0.18171263303423787], [0.04036059263007045, -0.07286858301510438, -0.18182736914975242]]]",0.0,0.0,0.9166666666666666,12.0
67,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,surrogate_qubo_sa,method_comparison,,101111111111,101111111111,101111111111,identity,original solver candidate schedule,0.8233486805154743,0.37987012405576354,0.40842933148880006,0.028559207433036526,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.18181818181818182,24,96,120,120,0.40208290000009583,branch_recovery,True,0.06746293796215647,0.09256463069979118,0.09256463069979118,0.10221278357521497,35,38.738687900000514,0.09166666666666665,0.08333333333333333,0.08333333333333333,feedback,[6],[0.09256463069979118],"[0.10221278357521497, 0.06746293796215647, 0.09814988389765913, 0.09642092061724106, 0.09488006471980402, 0.09351582479695719, 0.09256463069979118, 0.09140305031292727, 0.09060668778881464, 0.08999023314752275, 0.08956009938249605, 0.08932181774200024]","[[7, 8, 9, 10, 11]]","[[0.09240019813474232, -0.014241720104572097, -0.17680321488344997], [0.0, 0.0, 0.0], [0.08977532403531102, -0.02961267224422343, -0.17624834988422192], [0.08725803139275831, -0.0380361900647584, -0.17589566283117383], [0.08491074099943481, -0.04664150976792783, -0.1749706707694041], [0.08315221125855675, -0.05550627389937824, -0.17321883073332286], [0.06653010787751626, -0.045119819535518045, -0.18313368513435296], [0.05866525202678112, -0.04787221724568717, -0.18511250368523458], [0.053295860331901444, -0.05325943574923612, -0.18526463174377197], [0.04685659360961344, -0.058241518558367344, -0.18550575503557537], [0.04019425284876683, -0.06285277727961937, -0.18556387155415777], [0.03388665355386706, -0.0668253102054412, -0.18543482042719686]]","[[[0.09240019813474232, -0.014241720104572097, -0.17680321488344997], [0.0, 0.0, 0.0], [0.08977532403531102, -0.02961267224422343, -0.17624834988422192], [0.08725803139275831, -0.0380361900647584, -0.17589566283117383], [0.08491074099943481, -0.04664150976792783, -0.1749706707694041], [0.08315221125855675, -0.05550627389937824, -0.17321883073332286], [0.0, -0.0, -0.0], [0.05808477974015298, -0.04513067374473026, -0.1859822051968538], [0.05298501733785563, -0.04952711952488172, -0.1863857622493607], [0.04717514877333286, -0.05432081321796577, -0.18661123918336964], [0.041155343601304, -0.058901162916766996, -0.18664643232623304], [0.03539496279208543, -0.06274852058882345, -0.18657389895926196]]]",0.0,0.0,0.9166666666666666,12.0
67,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,qaoa_statevector,method_comparison,,111101111111,111101111111,111101111111,identity,original solver candidate schedule,0.836628474916579,0.3869416196516856,0.41564191819089985,0.028700298539214242,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.18181818181818182,24,96,120,120,0.4238903000004939,branch_recovery,True,0.06326787408374276,0.08814672066722083,0.08814672066722083,0.09747365136638225,35,39.962148999999044,0.09166666666666667,0.08333333333333331,0.08333333333333331,feedback,[6],[0.08814672066722083],"[0.09747365136638225, 0.09535964276227009, 0.09348168705848225, 0.09177955093203585, 0.06326787408374276, 0.08887682555430118, 0.08814672066722083, 0.08692857433807312, 0.08615169220551916, 0.08555406815599619, 0.08513833681952118, 0.08490872270541579]","[[7, 8, 9, 10, 11]]","[[0.09589596242858098, -0.01625075976547354, -0.17475662275559417], [0.09596082782797499, -0.025479652369685052, -0.17361539919514557], [0.09255134970719064, -0.03327734187665906, -0.17414610585655155], [0.09035642388845071, -0.04248304184086858, -0.17329428097325553], [0.0, 0.0, 0.0], [0.08934513537872255, -0.061473820371666356, -0.16804289985914264], [0.06509662779723852, -0.04294668791158697, -0.18416843118963833], [0.05689850834671278, -0.04500595379402975, -0.1863787108846091], [0.05101429523505696, -0.04985744988701395, -0.18684693300248295], [0.0446757423628524, -0.054619754696259376, -0.1871383457264932], [0.038141632685899256, -0.05910173187126115, -0.18722233078848127], [0.031981225042081375, -0.06300224956709845, -0.18710402933740575]]","[[[0.09589596242858098, -0.01625075976547354, -0.17475662275559417], [0.09596082782797499, -0.025479652369685052, -0.17361539919514557], [0.09255134970719064, -0.03327734187665906, -0.17414610585655155], [0.09035642388845071, -0.04248304184086858, -0.17329428097325553], [0.0, 0.0, 0.0], [0.08934513537872255, -0.061473820371666356, -0.16804289985914264], [0.0, -0.0, -0.0], [0.05552769298575197, -0.041216770665407965, -0.18766420310649345], [0.05050993818811696, -0.04562481975844383, -0.18806148453695168], [0.0448245568557685, -0.05020569283571785, -0.1883351998686638], [0.03889991287160507, -0.05450246317252152, -0.18845762995089765], [0.03331684620489686, -0.05816317870418752, -0.1884330979472131]]]",0.0,0.0,0.9166666666666666,12.0
67,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,all_windows_continuous,method_comparison,,111111111111,111111111111,111111111111,identity,original solver candidate schedule,0.9518086862862225,0.40435561295296646,0.43322523366003873,0.028869620707072274,1.0,1.0,1.0,0.0,19,0,19,19,21.232000700001663,branch_recovery,True,0.03856720666013058,0.06006019530605116,0.06006019530605116,0.06904467217546138,19,21.232000700001663,0.1,0.09166666666666667,0.09166666666666667,feedback,[6],[0.06006019530605116],"[0.06904467217546138, 0.06707183846423007, 0.0653015398592814, 0.06372425977446343, 0.06233152803675836, 0.0611165831866334, 0.06006019530605116, 0.059200002405654394, 0.058496684598568126, 0.05795852148610246, 0.05758816839733601, 0.057387050862421456]","[[7, 8, 9, 10, 11]]","[[0.08550307050345214, -0.0074459275008244355, -0.18064823026571328], [0.08390019821538665, -0.014058144871785035, -0.1810058709052906], [0.08165684227228238, -0.021307735903197886, -0.1813233037995921], [0.07880294198944755, -0.02875486553804285, -0.18155785315346962], [0.0752796896059882, -0.036289077211588264, -0.18170325040559251], [0.07095130869906842, -0.04372109588989608, -0.18180862897034347], [0.0640497976193512, -0.04915313599929057, -0.18297976020958], [0.058698681686107125, -0.056650301624296545, -0.1826067033112128], [0.053023247145917766, -0.06428074530502828, -0.1818145237464076], [0.04604021437224461, -0.07060604141489298, -0.18137002391871757], [0.039084953470152055, -0.07672675726788074, -0.18051418540212227], [0.03276084718141735, -0.08141712203753636, -0.17971638526044512]]","[[[0.08550307050345214, -0.0074459275008244355, -0.18064823026571328], [0.08390019821538665, -0.014058144871785035, -0.1810058709052906], [0.08165684227228238, -0.021307735903197886, -0.1813233037995921], [0.07880294198944755, -0.02875486553804285, -0.18155785315346962], [0.0752796896059882, -0.036289077211588264, -0.18170325040559251], [0.07095130869906842, -0.04372109588989608, -0.18180862897034347], [0.0, -0.0, -0.0], [0.058752508082580146, -0.058785066453374446, -0.1819133275933314], [0.05391222781189824, -0.06388213898511391, -0.18169354421950323], [0.049252855434176915, -0.0709228634957918, -0.18039984386117788], [0.04121451299302377, -0.07376790089221878, -0.18127233853156874], [0.03514514248011611, -0.07727146093479337, -0.18109097240076613]]]",0.08333333333333341,0.08333333333333337,0.9166666666666666,12.0
79,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,random,method_comparison,,011111101111,011111101111,011111101111,identity,original solver candidate schedule,0.9486069724370977,0.4040961650176231,0.4327532909071976,0.02865712588957453,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.2727272727272727,120,0,120,120,1.8090937000015401,branch_recovery,False,0.0930474381590215,0.11900061701526445,0.11900061701526445,0.12686766142535347,21,15.897151699999085,0.08333333100466488,0.07499999767133154,0.07499999767133154,feedback,[6],[0.11900061701526445],"[0.0930474381590215, 0.12686766142535347, 0.12489589484495334, 0.12312795657482745, 0.12155522579386473, 0.12016966481561303, 0.11900061701526445, 0.0930474381590215, 0.11713862415788319, 0.11649604257988787, 0.1160479171304366, 0.11580043121782548]","[[8, 9, 10, 11]]","[[0.0, 0.0, 0.0], [0.08700400713879645, -0.015392434968602191, -0.17942512557479123], [0.08343918605129785, -0.022791851822658256, -0.18032868247062336], [0.08021581142403612, -0.030348075971258437, -0.180677601066685], [0.07681501986917426, -0.038532158457212855, -0.18059547471386597], [0.07361457665277152, -0.04728145874550933, -0.1798481519591734], [0.06761988890819928, -0.05126490302859805, -0.1811062128738582], [0.0, 0.0, 0.0], [0.057471533912546606, -0.06236694021599513, -0.18112809709659486], [0.05227501221913942, -0.06875165218319024, -0.18038994822209597], [0.045469659095588595, -0.07304012565959188, -0.18054819341483866], [0.038924374261965586, -0.07672300244446645, -0.1805504748933683]]","[[[0.0, 0.0, 0.0], [0.08700400713879645, -0.015392434968602191, -0.17942512557479123], [0.08343918605129784, -0.022791851822658252, -0.18032868247062334], [0.08021581142403612, -0.030348075971258437, -0.180677601066685], [0.07681501986917426, -0.038532158457212855, -0.18059547471386597], [0.07361457665277152, -0.04728145874550933, -0.1798481519591734], [0.0, -0.0, -0.0], [0.0, 0.0, 0.0], [0.057506967322495266, -0.059614101966201934, -0.18204149954373797], [0.05334039791268409, -0.0652850324875736, -0.18136335485321445], [0.046184896663472016, -0.06851069683129438, -0.18213522377583882], [0.04002474556776529, -0.07195940550794515, -0.18226317154372895]]]",0.08333333333333318,-0.08333333333333326,0.9166666666666666,12.0
79,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,cross_entropy,method_comparison,,110111111111,110111111111,110111111111,identity,original solver candidate schedule,0.8281461898715251,0.3824265273579211,0.41103442282457137,0.02860789546665027,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.18181818181818182,120,0,120,120,1.8460508999996819,branch_recovery,True,0.06699469057444583,0.09220729072812293,0.09220729072812293,0.10149636454373383,35,37.14081729999816,0.09166666666666667,0.08333333333333333,0.08333333333333333,feedback,[6],[0.09220729072812293],"[0.10149636454373383, 0.09937380921064078, 0.06699469057444583, 0.09570720751093612, 0.094060048719133, 0.09275699918952429, 0.09220729072812293, 0.09078432894265921, 0.08999764325851592, 0.08938921972158702, 0.08896585656567738, 0.08873173253636968]","[[7, 8, 9, 10, 11]]","[[0.09982422113606586, -0.018607807334375528, -0.17230459767744036], [0.09736749460098745, -0.02736054924754724, -0.17254266527441617], [0.0, 0.0, 0.0], [0.09423027957379826, -0.04531808228977559, -0.17049025141931418], [0.09585172179444668, -0.05809780502259443, -0.16564145761432014], [0.0915375331843133, -0.06394976539117624, -0.1659256084061296], [0.06390178952611289, -0.039198612342863016, -0.18541852681367718], [0.05513976237376169, -0.04005379858160457, -0.18803005032321127], [0.0501520315496786, -0.04510749418503246, -0.1882819367326226], [0.04394021198158292, -0.04994909737681151, -0.18861162594669334], [0.03750917717708073, -0.05452643638991893, -0.1887324279558616], [0.03143734410286472, -0.05855001899111944, -0.1886361276953533]]","[[[0.09982422113606586, -0.018607807334375528, -0.17230459767744036], [0.09736749460098745, -0.02736054924754724, -0.17254266527441617], [0.0, 0.0, 0.0], [0.09423027957379825, -0.04531808228977558, -0.17049025141931415], [0.09585172179444665, -0.058097805022594415, -0.16564145761432011], [0.0915375331843133, -0.06394976539117624, -0.1659256084061296], [0.0, -0.0, -0.0], [0.052515487490559384, -0.035017608827257615, -0.18977853051820714], [0.048719125651547665, -0.039780585160102855, -0.18985244754826977], [0.04331932856270903, -0.04451333335130688, -0.19011049136444705], [0.03762764076153379, -0.048946267180657595, -0.1902325513149646], [0.03225111439916496, -0.05275100450794137, -0.19020304188791287]]]",0.0,0.0,0.9166666666666666,12.0
79,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,genetic,method_comparison,,110111111111,110111111111,110111111111,identity,original solver candidate schedule,0.8281461898715251,0.3824265273579211,0.41103442282457137,0.02860789546665027,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.18181818181818182,120,0,120,120,1.820595899996988,branch_recovery,True,0.06699469057444583,0.09220729072812293,0.09220729072812293,0.10149636454373383,35,36.920731199999864,0.09166666666666667,0.08333333333333333,0.08333333333333333,feedback,[6],[0.09220729072812293],"[0.10149636454373383, 0.09937380921064078, 0.06699469057444583, 0.09570720751093612, 0.094060048719133, 0.09275699918952429, 0.09220729072812293, 0.09078432894265921, 0.08999764325851592, 0.08938921972158702, 0.08896585656567738, 0.08873173253636968]","[[7, 8, 9, 10, 11]]","[[0.09982422113606586, -0.018607807334375528, -0.17230459767744036], [0.09736749460098745, -0.02736054924754724, -0.17254266527441617], [0.0, 0.0, 0.0], [0.09423027957379826, -0.04531808228977559, -0.17049025141931418], [0.09585172179444668, -0.05809780502259443, -0.16564145761432014], [0.0915375331843133, -0.06394976539117624, -0.1659256084061296], [0.06390178952611289, -0.039198612342863016, -0.18541852681367718], [0.05513976237376169, -0.04005379858160457, -0.18803005032321127], [0.0501520315496786, -0.04510749418503246, -0.1882819367326226], [0.04394021198158292, -0.04994909737681151, -0.18861162594669334], [0.03750917717708073, -0.05452643638991893, -0.1887324279558616], [0.03143734410286472, -0.05855001899111944, -0.1886361276953533]]","[[[0.09982422113606586, -0.018607807334375528, -0.17230459767744036], [0.09736749460098745, -0.02736054924754724, -0.17254266527441617], [0.0, 0.0, 0.0], [0.09423027957379825, -0.04531808228977558, -0.17049025141931415], [0.09585172179444665, -0.058097805022594415, -0.16564145761432011], [0.0915375331843133, -0.06394976539117624, -0.1659256084061296], [0.0, -0.0, -0.0], [0.052515487490559384, -0.035017608827257615, -0.18977853051820714], [0.048719125651547665, -0.039780585160102855, -0.18985244754826977], [0.04331932856270903, -0.04451333335130688, -0.19011049136444705], [0.03762764076153379, -0.048946267180657595, -0.1902325513149646], [0.03225111439916496, -0.05275100450794137, -0.19020304188791287]]]",0.0,0.0,0.9166666666666666,12.0
79,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,true_sa,method_comparison,,101111111111,101111111111,101111111111,identity,original solver candidate schedule,0.8233486805154743,0.37987012405576354,0.40842933148880006,0.028559207433036526,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.18181818181818182,120,0,120,120,1.8631004999988363,branch_recovery,True,0.06746293796215647,0.09256463069979118,0.09256463069979118,0.10221278357521497,35,38.690821300002426,0.09166666666666665,0.08333333333333333,0.08333333333333333,feedback,[6],[0.09256463069979118],"[0.10221278357521497, 0.06746293796215647, 0.09814988389765913, 0.09642092061724106, 0.09488006471980402, 0.09351582479695719, 0.09256463069979118, 0.09140305031292727, 0.09060668778881464, 0.08999023314752275, 0.08956009938249605, 0.08932181774200024]","[[7, 8, 9, 10, 11]]","[[0.09240019813474232, -0.014241720104572097, -0.17680321488344997], [0.0, 0.0, 0.0], [0.08977532403531102, -0.02961267224422343, -0.17624834988422192], [0.08725803139275831, -0.0380361900647584, -0.17589566283117383], [0.08491074099943481, -0.04664150976792783, -0.1749706707694041], [0.08315221125855675, -0.05550627389937824, -0.17321883073332286], [0.06653010787751626, -0.045119819535518045, -0.18313368513435296], [0.05866525202678112, -0.04787221724568717, -0.18511250368523458], [0.053295860331901444, -0.05325943574923612, -0.18526463174377197], [0.04685659360961344, -0.058241518558367344, -0.18550575503557537], [0.04019425284876683, -0.06285277727961937, -0.18556387155415777], [0.03388665355386706, -0.0668253102054412, -0.18543482042719686]]","[[[0.09240019813474232, -0.014241720104572097, -0.17680321488344997], [0.0, 0.0, 0.0], [0.08977532403531102, -0.02961267224422343, -0.17624834988422192], [0.08725803139275831, -0.0380361900647584, -0.17589566283117383], [0.08491074099943481, -0.04664150976792783, -0.1749706707694041], [0.08315221125855675, -0.05550627389937824, -0.17321883073332286], [0.0, -0.0, -0.0], [0.05808477974015298, -0.04513067374473026, -0.1859822051968538], [0.05298501733785563, -0.04952711952488172, -0.1863857622493607], [0.04717514877333286, -0.05432081321796577, -0.18661123918336964], [0.041155343601304, -0.058901162916766996, -0.18664643232623304], [0.03539496279208543, -0.06274852058882345, -0.18657389895926196]]]",0.0,0.0,0.9166666666666666,12.0
